start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz,date_only,DATE,Kp,F10.7_OBS
2022-02-04 14:00:01,2022-02-05 14:00:01,4704.075088558075,4677.382609642105,-1128.9923787042185,-2.573125863131852,4.034005892547176,6.031988646979496,-0.00050913,-0.00071717,1440.0,1.5237543443427055,-3.160703559863577,-4.479339926823059,0.0046849095095184,0.004850429863942,-0.0009217222178659,2022-02-04,2022-02-04,5.300000000000001,129.6
2022-02-04 20:00:01,2022-02-05 20:00:01,5272.463423982183,2782.512625794141,-3124.856665368008,-0.1032518305297894,5.827179880956208,5.024371314894664,0.00020708,0.00028527,1440.0,-0.1851161687318381,2.7146841468488674,2.203766701568384,-0.0030727728483973,-0.0015402137449909,0.0018886322415498,2022-02-04,2022-02-04,5.300000000000001,129.6
2022-02-04 22:00:00,2022-02-05 20:00:01,5271.960754716572,2798.20748503371,-3111.016779466749,-0.1219737372323802,5.817400529961998,5.035590061301705,0.00070009,0.0009863,1320.0166666666669,0.3175530968792373,-12.980175092719946,-11.6361191996898,0.0156491338541934,0.0082391372492187,-0.0093301141654915,2022-02-04,2022-02-04,5.300000000000001,129.6
2022-02-10 14:00:01,2022-02-11 14:00:01,-6115.036232739656,-271.1755505435875,2787.4030508277256,-2.185362032555852,-5.168103645418475,-5.274927876043907,0.00011739,0.00015873,1440.0,-1.6332944025907636,-4.517608455392747,-4.526926296403417,0.0068091115361972,0.0001684600762432,-0.0032005241496504,2022-02-10,2022-02-10,5.0,118.0
2022-02-10 22:00:00,2022-02-11 22:31:06,6288.970286840669,2388.6228373046943,14.902970804072714,-1.6564384045939349,4.301610900283703,6.16941331252224,0.00065378,0.00092099,1471.1,4.344597273174259,-9.9967903316483,-14.899098870711931,0.0195399246345771,0.0070612347140617,-0.0002250602715525,2022-02-10,2022-02-10,5.0,118.0
2022-03-05 14:00:01,2022-03-06 14:00:01,-3814.651589907274,-2413.630213229331,-5049.9658425360485,1.5675918114391765,-7.161305269253647,2.2412929733883606,-0.0092109,-0.0071291,1440.0,-0.3424688096870341,2.4300301506104915,-0.7740482981207606,-0.0012083752741582,-0.0011454169988995,-0.0023701235066297,2022-03-05,2022-03-05,5.300000000000001,120.1
2022-03-05 22:00:01,2022-03-06 22:00:00,-76.40372264423756,-6762.850829631874,287.1697380682777,4.601823231025059,0.2167234229134168,6.141561265393543,-0.0094236,-0.00715034,1439.9833333333331,-0.5117163484983394,-0.1409187805511464,-1.446377378885245,-8.034826368330528e-05,-0.0018825267968547,2.570845797222887e-05,2022-03-05,2022-03-05,5.300000000000001,120.1
2022-03-13 14:00:01,2022-03-14 14:00:01,-502.8313698550615,-5419.365153688048,4063.147136324701,5.984497151025834,2.5096528519094976,4.076800610229709,0.00041091,0.00022171,1440.0,55.036340872993264,24.258931537886383,37.08301624573687,0.0063724674765204,0.0631005922099872,-0.048048109571563,2022-03-13,2022-03-13,6.300000000000001,122.9
2022-03-13 20:00:01,2022-03-14 20:00:01,-4199.480760894498,-5332.609783114468,354.08786659960305,3.810288411387045,-2.5839621786659803,6.124413615372669,0.0012636,0.00069754,1440.0,7.413326913607307,-5.013551567558352,11.655004905082649,0.0101871762508158,0.0129951557330936,-0.0007595343629516,2022-03-13,2022-03-13,6.300000000000001,122.9
2022-03-14 04:00:00,2022-03-15 02:00:01,-5407.312453119674,-2047.37428141836,-3581.2291185641434,-0.7635186980114885,-6.053523233830785,4.621232759401404,0.00046592,0.00025365,1320.0166666666669,0.774598920194876,5.087002730903578,-4.021342485980313,-0.0057504724722946,-0.002347241250229,-0.0038164483733282,2022-03-14,2022-03-14,5.7,114.9
2022-03-14 20:00:01,2022-03-15 20:00:01,4640.817195291829,4959.475151461247,-337.6358342796175,-3.5540202011972277,2.91883714330113,-6.123565250955423,-0.0026191,-0.00142556,1440.0,11.236984241306343,-8.308332974384939,18.7587238811326,0.0182722038553215,0.0189765237315846,-0.0008941444250059,2022-03-14,2022-03-14,5.7,114.9
2022-03-14 20:00:01,2022-03-15 20:00:01,4640.817195291829,4959.475151461247,-337.6358342796175,-3.5540202011972277,2.91883714330113,-6.123565250955423,-0.0026191,-0.00142556,1440.0,11.236984241306343,-8.308332974384939,18.7587238811326,0.0182722038553215,0.0189765237315846,-0.0008941444250059,2022-03-14,2022-03-14,5.7,114.9
2022-04-10 14:00:01,2022-04-11 14:00:01,1178.2095241701606,6113.756953267835,-2992.078664941196,-4.489531712037274,3.3655024285729187,5.120043123090367,-0.041563,-0.00726118,1440.0,-0.1211577114736428,-0.2449748984190591,-0.4171806963913695,-0.0001528419682355,0.0004261508269247,-0.0003217641284152,2022-04-10,2022-04-10,6.7,101.1
2022-04-10 20:00:01,2022-04-11 20:00:01,4212.734223484509,-1737.5567441064711,-5196.435893796635,0.4244000448827052,7.282267123502888,-2.091410899565656,-0.041663,-0.00720365,1440.0,-0.0408125118710813,-2.0729319401471,0.7223128609102787,0.0010295949840238,-0.0005588281660324,-0.0020079066242701,2022-04-10,2022-04-10,6.7,101.1
2022-04-10 22:00:00,2022-04-11 20:00:01,4213.126998046334,-1730.9868051010567,-5198.332692101454,0.4198553791897336,7.284125627581282,-2.08579531845118,-0.041861,-0.00721108,1320.0166666666669,-0.4335870736958895,-8.642870945561754,2.6191111657290094,0.0055742606769955,-0.0024173322444269,-0.0076234877387459,2022-04-10,2022-04-10,6.7,101.1
2022-04-14 06:00:00,2022-04-15 05:29:03,720.3285050335041,6880.846465053954,41.4310976723344,-4.524997071255735,0.4294715596062526,6.083195926611382,-0.0091687,-0.00143682,1409.05,31.42826620633969,-6.503959975637372,-41.429392627759945,0.0049035264080705,0.0579318220294607,0.0016972823068677,2022-04-14,2022-04-14,6.0,103.4
2022-04-14 12:00:00,2022-04-15 10:15:07,836.6381326502163,6867.264839885732,28.652742654325277,-4.515781846531782,0.5171512981877835,6.083481438442875,-0.00017753,-3.112e-05,1335.1166666666666,22.14207467169274,-4.71302404522794,-28.65566368542389,0.0042450025910234,0.0401512222066603,0.0010053296345278,2022-04-14,2022-04-14,6.0,103.4
2022-04-14 14:00:01,2022-04-15 14:00:01,-3773.0094075344928,-3894.474753730359,4287.480105364391,2.0433135713495085,-6.224728513348104,-3.843876113061028,-0.00012224,-2.233e-05,1440.0,4.635137970904907,-15.86251185736046,-10.175517980614131,0.0109634434677867,0.0121030912957582,-0.0134566670633109,2022-04-14,2022-04-14,6.0,103.4
