name,norad_id,tle_line1,tle_line2,epoch,category
STARLINK-3369,51142,1 51142U 22005AQ  25344.25330642  .00026138  00000+0  13859-2 0  9992,2 51142  53.2169 328.3301 0002870 313.7685  46.3073 15.15222060215400,2025-12-10 06:04:45.674688,starlink
STARLINK-3184,51143,1 51143U 22005AR  25344.32831083 -.00001886  00000+0 -10042-3 0  9993,2 51143  53.2195 350.2817 0001721 100.0161 260.1026 15.08834178215108,2025-12-10 07:52:46.055712,starlink
STARLINK-3185,51144,1 51144U 22005AS  25344.28234445  .00002242  00000+0  15894-3 0  9993,2 51144  53.2181 340.4966 0001249  88.4973 271.6162 15.08836053215242,2025-12-10 06:46:34.560480,starlink
STARLINK-3354,51146,1 51146U 22005AU  25344.28971335  .00008322  00000+0  54011-3 0  9990,2 51146  53.2180 340.4640 0001142 104.6794 255.4325 15.08857798215235,2025-12-10 06:57:11.233440,starlink
STARLINK-3352,51147,1 51147U 22005AV  25344.26921634  .00059182  00000+0  27478-2 0  9992,2 51147  53.2111 346.3922 0000084 120.2036 239.8969 15.19478319215156,2025-12-10 06:27:40.291776,starlink
STARLINK-3359,51148,1 51148U 22005AW  25344.27409114  .00000737  00000+0  64374-4 0  9998,2 51148  53.2180 350.7239 0001215  93.9308 266.1823 15.08844484215091,2025-12-10 06:34:41.474496,starlink
STARLINK-3360,51149,1 51149U 22005AX  25344.23356338  .00000478  00000+0  48092-4 0  9995,2 51149  53.2184 350.5219 0001362  89.1154 270.9994 15.08838338215094,2025-12-10 05:36:19.876032,starlink
STARLINK-3357,51150,1 51150U 22005AY  25344.30343323  .00000018  00000+0  19210-4 0  9995,2 51150  53.2200 340.0073 0001379  96.1768 263.9381 15.08831397215252,2025-12-10 07:16:56.631072,starlink
STARLINK-3364,51152,1 51152U 22005BA  25344.27674430  .00001742  00000+0  12750-3 0  9995,2 51152  53.2178 350.1235 0001406  89.2146 270.9007 15.08839289215109,2025-12-10 06:38:30.707520,starlink
LUDI TANCE 1-01A (L-SA*),51284,1 51284U 22007A   25344.27356125  .00001253  00000+0  14106-3 0  9995,2 51284  97.8098 349.4111 0001539  84.4626 275.6766 14.88402578210373,2025-12-10 06:33:55.692000,other
ASCENT,51287,1 51287U 21118E   25342.67003421 -.00000244  00000+0  00000+0 0  9994,2 51287   3.6896  79.7195 0008219 144.6447 215.0669  1.01220174 14399,2025-12-08 16:04:50.955744,other
CSG-2,51444,1 51444U 22008A   25344.32573554  .00000451  00000+0  63242-4 0  9992,2 51444  97.8805 165.6848 0001489  84.7901 275.3482 14.82157972208610,2025-12-10 07:49:03.550656,other
STARLINK-3181,51461,1 51461U 22010F   25344.21331434  .00000339  00000+0  39362-4 0  9992,2 51461  53.2181 320.7950 0001335  96.1857 263.9287 15.08836032213316,2025-12-10 05:07:10.358976,starlink
STARLINK-3166,51462,1 51462U 22010G   25344.21058817  .00000301  00000+0  36976-4 0  9991,2 51462  53.2178 320.8173 0001434  88.6267 271.4889 15.08840788213317,2025-12-10 05:03:14.817888,starlink
STARLINK-3419,51463,1 51463U 22010H   25344.25009878 -.00008572  00000+0 -52061-3 0  9991,2 51463  53.2194 320.6322 0001403  95.0024 265.1129 15.08875493213014,2025-12-10 06:00:08.534592,starlink
STARLINK-3189,51464,1 51464U 22010J   25344.26851505 -.00001010  00000+0 -45389-4 0  9991,2 51464  53.2173 320.5456 0001286  84.8375 275.2764 15.08828249213826,2025-12-10 06:26:39.700320,starlink
STARLINK-3401,51465,1 51465U 22010K   25344.19859227  .00000717  00000+0  63139-4 0  9997,2 51465  53.2176 320.8612 0001407  85.7472 274.3681 15.08835958213812,2025-12-10 04:45:58.372128,starlink
STARLINK-3178,51467,1 51467U 22010M   25344.18019451 -.00001023  00000+0 -46222-4 0  9992,2 51467  53.2196 320.9486 0001561 102.6598 257.4568 15.08835372213002,2025-12-10 04:19:28.805664,starlink
STARLINK-3174,51468,1 51468U 22010N   25344.25378814  .00001078  00000+0  85831-4 0  9999,2 51468  53.2188 320.5751 0001295  83.1668 276.9472 15.08839808213019,2025-12-10 06:05:27.295296,starlink
STARLINK-3182,51469,1 51469U 22010P   25344.20596751 -.00000815  00000+0 -33159-4 0  9993,2 51469  53.2184 320.8267 0001472  93.7595 266.3565 15.08825652213315,2025-12-10 04:56:35.592864,starlink
STARLINK-3415,51472,1 51472U 22010S   25344.31362112  .00001370  00000+0  10416-3 0  9996,2 51472  53.2198 320.2823 0001570  96.3841 263.7330 15.08839051213339,2025-12-10 07:31:36.864768,starlink
ONEWEB-0410,51622,1 51622U 22012A   25344.21215094 -.00000010  00000+0 -58080-4 0  9992,2 51622  87.9124  43.4194 0001962 145.5678 214.5581 13.17649666188819,2025-12-10 05:05:29.841216,oneweb
ONEWEB-0411,51623,1 51623U 22012B   25344.25726636  .00000359  00000+0  99351-3 0  9995,2 51623  87.8806  73.9300 0001326  85.5354 274.5925 13.10369405184548,2025-12-10 06:10:27.813504,oneweb
ONEWEB-0415,51624,1 51624U 22012C   25344.25395815  .00000589  00000+0  16505-2 0  9991,2 51624  87.8805  73.9326 0001433  96.3094 263.8197 13.10369382184542,2025-12-10 06:05:41.984160,oneweb
ONEWEB-0416,51625,1 51625U 22012D   25344.26554909 -.00000211  00000+0 -64152-3 0  9990,2 51625  87.8804  73.9514 0001156 104.2788 255.8467 13.10370527184580,2025-12-10 06:22:23.441376,oneweb
ONEWEB-0422,51626,1 51626U 22012E   25344.22228335  .00001216  00000+0  30975-2 0  9997,2 51626  87.9120  43.4212 0002209  90.6997 269.4388 13.17646452188925,2025-12-10 05:20:05.281440,oneweb
ONEWEB-0423,51627,1 51627U 22012F   25344.21552657  .00000028  00000+0  40020-4 0  9998,2 51627  87.9121  43.4324 0001849 101.5823 258.5516 13.17650113188819,2025-12-10 05:10:21.495648,oneweb
ONEWEB-0425,51628,1 51628U 22012G   25344.27551232 -.00000421  00000+0 -12429-2 0  9992,2 51628  87.8814  73.9207 0001719 118.0736 242.0566 13.10370818184585,2025-12-10 06:36:44.264448,oneweb
ONEWEB-0428,51629,1 51629U 22012H   25344.25560726  .00000438  00000+0  12196-2 0  9996,2 51629  87.8804  73.9429 0001707 103.3403 256.7915 13.10369546184548,2025-12-10 06:08:04.467264,oneweb
ONEWEB-0431,51630,1 51630U 22012J   25344.22558004  .00000079  00000+0  19010-3 0  9995,2 51630  87.8818  73.9285 0001486  79.6146 280.5149 13.10376317184591,2025-12-10 05:24:50.115456,oneweb
ONEWEB-0434,51631,1 51631U 22012K   25344.27896248 -.00000521  00000+0 -15285-2 0  9999,2 51631  87.8808  73.9548 0001756 129.4685 230.6598 13.10333420184586,2025-12-10 06:41:42.358272,oneweb
ONEWEB-0435,51632,1 51632U 22012L   25344.28713009 -.00000596  00000+0 -17427-2 0  9996,2 51632  87.8810  73.9431 0001936  95.9370 264.1978 13.10374015184577,2025-12-10 06:53:28.039776,oneweb
ONEWEB-0436,51633,1 51633U 22012M   25344.20708926 -.00000010  00000+0 -59848-4 0  9997,2 51633  87.9122  43.4121 0001884  95.8583 264.2763 13.17650034188796,2025-12-10 04:58:12.512064,oneweb
ONEWEB-0438,51634,1 51634U 22012N   25344.27052577 -.00000346  00000+0 -10286-2 0  9992,2 51634  87.8806  73.9468 0001638 111.9499 248.1802 13.10369532184604,2025-12-10 06:29:33.426528,oneweb
ONEWEB-0439,51635,1 51635U 22012P   25344.27385222 -.00000355  00000+0 -10534-2 0  9995,2 51635  87.8804  73.9345 0001745 105.1157 255.0164 13.10370849184580,2025-12-10 06:34:20.831808,oneweb
ONEWEB-0442,51636,1 51636U 22012Q   25344.19949046 -.00000013  00000+0 -65794-4 0  9998,2 51636  87.9112  43.4620 0001532 121.0708 239.0574 13.17650514188785,2025-12-10 04:47:15.975744,oneweb
ONEWEB-0443,51637,1 51637U 22012R   25344.21890009  .00000057  00000+0  11306-3 0  9991,2 51637  87.9107  43.4633 0001943 108.0705 252.0639 13.17650401188830,2025-12-10 05:15:12.967776,oneweb
ONEWEB-0444,51638,1 51638U 22012S   25344.26389763  .00000007  00000+0 -16749-4 0  9990,2 51638  87.8803  73.9354 0001711 104.1493 255.9825 13.10369121184592,2025-12-10 06:20:00.755232,oneweb
ONEWEB-0445,51639,1 51639U 22012T   25344.28546567 -.00000616  00000+0 -18009-2 0  9996,2 51639  87.8829  73.8985 0001430 106.1995 253.9290 13.10373216184603,2025-12-10 06:51:04.233888,oneweb
ONEWEB-0446,51640,1 51640U 22012U   25344.26224177  .00000195  00000+0  52250-3 0  9993,2 51640  87.8801  73.9524 0001470 103.5223 256.6068 13.10372371184585,2025-12-10 06:17:37.688928,oneweb
ONEWEB-0448,51641,1 51641U 22012V   25344.26722004 -.00000138  00000+0 -43050-3 0  9993,2 51641  87.8802  73.9508 0001685 104.9516 255.1798 13.10369974184553,2025-12-10 06:24:47.811456,oneweb
ONEWEB-0449,51642,1 51642U 22012W   25344.27219315 -.00000398  00000+0 -11773-2 0  9995,2 51642  87.8812  73.9222 0001767 120.0880 240.0423 13.10370870184568,2025-12-10 06:31:57.488160,oneweb
ONEWEB-0451,51643,1 51643U 22012X   25344.20370442  .00000048  00000+0  91467-4 0  9998,2 51643  87.9121  43.4082 0001786 104.1212 256.0119 13.17650737188778,2025-12-10 04:53:20.061888,oneweb
ONEWEB-0452,51644,1 51644U 22012Y   25344.20202719  .00000040  00000+0  69858-4 0  9991,2 51644  87.9112  43.4637 0002005 106.7876 253.3476 13.17649576188780,2025-12-10 04:50:55.149216,oneweb
ONEWEB-0456,51646,1 51646U 22012AA  25344.28214844 -.00000596  00000+0 -17446-2 0  9995,2 51646  87.8822  73.8896 0001729  99.2297 260.9026 13.10372982184607,2025-12-10 06:46:17.625216,oneweb
ONEWEB-0457,51647,1 51647U 22012AB  25344.25891713  .00000427  00000+0  11876-2 0  9991,2 51647  87.8801  73.9407 0001262 116.7792 243.3464 13.10375984184607,2025-12-10 06:12:50.440032,oneweb
ONEWEB-0458,51648,1 51648U 22012AC  25344.28048881 -.00000510  00000+0 -14977-2 0  9995,2 51648  87.8817  73.9105 0001767 109.5479 250.5840 13.10372191184562,2025-12-10 06:43:54.233184,oneweb
ONEWEB-0461,51649,1 51649U 22012AD  25344.22396486  .00000038  00000+0  64025-4 0  9991,2 51649  87.9122  43.4191 0001647 100.5950 259.5367 13.17650208189004,2025-12-10 05:22:30.563904,oneweb
ONEWEB-0463,51650,1 51650U 22012AE  25344.20540428  .00000007  00000+0 -13965-4 0  9992,2 51650  87.9104  43.4668 0001791 102.3611 257.7721 13.17649219188787,2025-12-10 04:55:46.929792,oneweb
ONEWEB-0464,51651,1 51651U 22012AF  25344.27716813 -.00000456  00000+0 -13420-2 0  9996,2 51651  87.8802  73.9468 0001833  97.2387 262.8949 13.10371660184585,2025-12-10 06:39:07.326432,oneweb
ONEWEB-0468,51652,1 51652U 22012AG  25344.28380586 -.00000588  00000+0 -17218-2 0  9997,2 51652  87.8811  73.9392 0001889 103.1839 256.9499 13.10372415184563,2025-12-10 06:48:40.826304,oneweb
ONEWEB-0473,51653,1 51653U 22012AH  25344.26887795 -.00000306  00000+0 -91319-3 0  9993,2 51653  87.8806  73.9447 0001779 106.4797 253.6526 13.10369934184563,2025-12-10 06:27:11.054880,oneweb
ONEWEB-0474,51654,1 51654U 22012AJ  25344.26058573  .00000168  00000+0  44405-3 0  9996,2 51654  87.8812  73.9127 0001916 100.8090 259.3253 13.10369998184552,2025-12-10 06:15:14.607072,oneweb
ONEWEB-0475,51655,1 51655U 22012AK  25344.21721364  .00000017  00000+0  10637-4 0  9991,2 51655  87.9111  43.4534 0002475 102.5235 257.6173 13.17649259188803,2025-12-10 05:12:47.258496,oneweb
EOS-4,51656,1 51656U 22013A   25344.31354847  .00002456  00000+0  14389-3 0  9998,2 51656  97.5127 348.8387 0001874  96.2891 263.8554 15.12723006210937,2025-12-10 07:31:30.587808,other
INSPIRESAT 1,51657,1 51657U 22013B   25344.08374876  .00075945  00000+0  90266-3 0  9998,2 51657  97.4637  20.8883 0005008  51.6601 308.5106 15.60895893212836,2025-12-10 02:00:35.892864,other
STARLINK-3528,51714,1 51714U 22016A   25344.32006548 -.00000090  00000+0  12454-4 0  9994,2 51714  53.2192  10.2940 0001355  72.6046 287.5094 15.08836579209937,2025-12-10 07:40:53.657472,starlink
STARLINK-3533,51715,1 51715U 22016B   25344.31270802  .00000896  00000+0  74399-4 0  9999,2 51715  53.2189  10.3596 0001470  87.6575 272.4586 15.08835074211068,2025-12-10 07:30:17.972928,starlink
STARLINK-3543,51716,1 51716U 22016C   25344.31911562 -.00000006  00000+0  17720-4 0  9994,2 51716  53.2203  10.3221 0001466  97.7224 262.3935 15.08833748209934,2025-12-10 07:39:31.589568,starlink
STARLINK-3445,51717,1 51717U 22016D   25344.32376491 -.00003960  00000+0 -23076-3 0  9995,2 51717  53.2214  10.3912 0001996  99.8646 260.2572 15.08846987209936,2025-12-10 07:46:13.288224,starlink
STARLINK-3546,51718,1 51718U 22016E   25344.27884889  .00038580  00000+0  23196-2 0  9991,2 51718  53.2170  10.2699 0003287  43.1165 317.0085 15.10517673211058,2025-12-10 06:41:32.544096,starlink
STARLINK-3540,51719,1 51719U 22016F   25344.31543782  .00002337  00000+0  16487-3 0  9998,2 51719  53.2187  10.4141 0001541  85.8284 274.2884 15.08841386209930,2025-12-10 07:34:13.827648,starlink
STARLINK-3526,51720,1 51720U 22016G   25344.22806805  .00000607  00000+0  56252-4 0  9991,2 51720  53.2185  10.7007 0001647  94.8711 265.2469 15.08835670209912,2025-12-10 05:28:25.079520,starlink
STARLINK-3524,51721,1 51721U 22016H   25344.30535185 -.00000012  00000+0  17321-4 0  9996,2 51721  53.2178  10.3914 0001420  95.6862 264.4292 15.08834914209930,2025-12-10 07:19:42.399840,starlink
STARLINK-3535,51722,1 51722U 22016J   25344.28965678  .00003486  00000+0  23687-3 0  9996,2 51722  53.2197  10.4539 0001378 101.2598 258.8549 15.08857864209928,2025-12-10 06:57:06.345792,starlink
STARLINK-3529,51724,1 51724U 22016L   25344.28231002 -.00000045  00000+0  15262-4 0  9995,2 51724  53.2163  10.4862 0001242  91.2624 268.8511 15.08838414209920,2025-12-10 06:46:31.585728,starlink
STARLINK-3522,51725,1 51725U 22016M   25344.22710620  .00004011  00000+0  26988-3 0  9990,2 51725  53.2184  10.7351 0001364  88.3451 271.7698 15.08846241209915,2025-12-10 05:27:01.975680,starlink
STARLINK-3527,51726,1 51726U 22016N   25344.32370827  .00000305  00000+0  37265-4 0  9996,2 51726  53.2186   0.3006 0001502  84.5405 275.5759 15.08835531210070,2025-12-10 07:46:08.394528,starlink
STARLINK-3532,51727,1 51727U 22016P   25344.28599413  .00000215  00000+0  31580-4 0  9990,2 51727  53.2184  10.4709 0001449  86.6993 273.4165 15.08835768209928,2025-12-10 06:51:49.892832,starlink
STARLINK-3523,51729,1 51729U 22016R   25344.32739135  .00002882  00000+0  19916-3 0  9994,2 51729  53.2194   0.2857 0001598  86.1960 273.9215 15.08826697210076,2025-12-10 07:51:26.612640,starlink
STARLINK-3514,51731,1 51731U 22016T   25344.32003221  .00000810  00000+0  68984-4 0  9996,2 51731  53.2190   0.3176 0001491  92.5271 267.5892 15.08839963210078,2025-12-10 07:40:50.782944,starlink
STARLINK-3518,51732,1 51732U 22016U   25344.30530971  .00001325  00000+0  10128-3 0  9990,2 51732  53.2186   0.3820 0001321  92.4499 267.6645 15.08845073211216,2025-12-10 07:19:38.758944,starlink
STARLINK-3525,51733,1 51733U 22016V   25344.31364021  .00001230  00000+0  95370-4 0  9991,2 51733  53.2186   0.3549 0001534  84.3296 275.7871 15.08838465210077,2025-12-10 07:31:38.514144,starlink
STARLINK-3450,51734,1 51734U 22016W   25344.22803717 -.00003141  00000+0 -17931-3 0  9993,2 51734  53.2199   0.7301 0001734  95.4487 264.6703 15.08845773210058,2025-12-10 05:28:22.411488,starlink
STARLINK-3517,51735,1 51735U 22016X   25344.23539365  .00000728  00000+0  63839-4 0  9995,2 51735  53.2200   0.6967 0001590  87.4451 272.6723 15.08836964210065,2025-12-10 05:38:58.011360,starlink
STARLINK-3447,51736,1 51736U 22016Y   25344.22899802  .00000181  00000+0  29476-4 0  9992,2 51736  53.2196   0.8126 0001520  96.9311 263.1854 15.08840961210053,2025-12-10 05:29:45.428928,starlink
STARLINK-3509,51737,1 51737U 22016Z   25344.23171473  .00001444  00000+0  10883-3 0  9995,2 51737  53.2200   0.7135 0001550 100.0401 260.0766 15.08838884210058,2025-12-10 05:33:40.152672,starlink
STARLINK-3515,51738,1 51738U 22016AA  25344.27954686  .00000472  00000+0  47746-4 0  9994,2 51738  53.2187   0.4990 0001553  89.6870 270.4300 15.08839635210069,2025-12-10 06:42:32.848704,starlink
STARLINK-3516,51739,1 51739U 22016AB  25344.29060028 -.00000548  00000+0 -16362-4 0  9991,2 51739  53.2196   0.4498 0001505  93.1617 266.9548 15.08831374210065,2025-12-10 06:58:27.864192,starlink
STARLINK-3500,51740,1 51740U 22016AC  25344.33843135  .00000435  00000+0  45452-4 0  9991,2 51740  53.2183   0.2355 0001441  88.8343 271.2815 15.08835431210074,2025-12-10 08:07:20.468640,starlink
STARLINK-3520,51741,1 51741U 22016AD  25344.28418641  .00000936  00000+0  76899-4 0  9991,2 51741  53.2186   0.4878 0001552  87.8410 272.2760 15.08837538210066,2025-12-10 06:49:13.705824,starlink
STARLINK-3521,51742,1 51742U 22016AE  25344.28694652 -.00001817  00000+0 -96120-4 0  9990,2 51742  53.2192   0.6571 0001486  98.1615 261.9545 15.08826408210064,2025-12-10 06:53:12.179328,starlink
STARLINK-3512,51743,1 51743U 22016AF  25344.28781660 -.00001662  00000+0 -86385-4 0  9997,2 51743  53.2179 350.3834 0001400  88.2342 271.8811 15.08832103210201,2025-12-10 06:54:27.354240,starlink
STARLINK-3452,51744,1 51744U 22016AG  25344.33107227  .00000761  00000+0  65910-4 0  9993,2 51744  53.2189   0.2961 0001450  94.4333 265.6825 15.08839559210072,2025-12-10 07:56:44.644128,starlink
STARLINK-3449,51745,1 51745U 22016AH  25344.27586496 -.00001636  00000+0 -84667-4 0  9990,2 51745  53.2180   0.5136 0001512  91.4149 268.7017 15.08848431210067,2025-12-10 06:37:14.732544,starlink
STARLINK-3502,51746,1 51746U 22016AJ  25344.29246433  .00001329  00000+0  10157-3 0  9996,2 51746  53.2189 350.4516 0001696  89.4068 270.7119 15.08843877210207,2025-12-10 07:01:08.918112,starlink
STARLINK-3446,51747,1 51747U 22016AK  25344.26947502 -.00000748  00000+0 -28918-4 0  9990,2 51747  53.2186   0.5939 0001486  90.9630 269.1532 15.08836181210061,2025-12-10 06:28:02.641728,starlink
STARLINK-3501,51748,1 51748U 22016AL  25344.28414592  .00001239  00000+0  95928-4 0  9990,2 51748  53.2181 350.4779 0001502  86.2885 273.8279 15.08847579210204,2025-12-10 06:49:10.207488,starlink
STARLINK-3451,51749,1 51749U 22016AM  25344.31269716  .00000127  00000+0  26097-4 0  9997,2 51749  53.2194   0.5324 0001383  86.5496 273.5654 15.08836883210060,2025-12-10 07:30:17.034624,starlink
STARLINK-3505,51750,1 51750U 22016AN  25344.27774764  .00001291  00000+0  99206-4 0  9993,2 51750  53.2189 350.5161 0001502  86.9452 273.1713 15.08839702210203,2025-12-10 06:39:57.396096,starlink
STARLINK-3506,51751,1 51751U 22016AP  25344.28878355  .00000916  00000+0  75621-4 0  9994,2 51751  53.2184 350.4671 0001546  86.5324 273.5845 15.08843805210205,2025-12-10 06:55:50.898720,starlink
STARLINK-3511,51752,1 51752U 22016AQ  25344.26669773  .00000566  00000+0  53633-4 0  9995,2 51752  53.2184 350.4883 0001393  94.5720 265.5432 15.08843098210207,2025-12-10 06:24:02.683872,starlink
STARLINK-3507,51753,1 51753U 22016AR  25344.28142837  .00001568  00000+0  11656-3 0  9996,2 51753  53.2181 350.4984 0001331  93.4516 266.6628 15.08844758210203,2025-12-10 06:45:15.411168,starlink
STARLINK-3457,51754,1 51754U 22016AS  25344.30988454 -.00000123  00000+0  10390-4 0  9995,2 51754  53.2195 350.1230 0001473  89.2208 270.8954 15.08832955210214,2025-12-10 07:26:14.024256,starlink
STARLINK-3460,51755,1 51755U 22016AT  25344.26943611 -.00000215  00000+0  45736-5 0  9992,2 51755  53.2197 350.5441 0001615  89.0575 271.0602 15.08834138210205,2025-12-10 06:27:59.279904,starlink
STARLINK-3513,51756,1 51756U 22016AU  25344.30623038  .00001300  00000+0  99740-4 0  9994,2 51756  53.2184 350.3793 0001458  93.3584 266.7575 15.08836923210218,2025-12-10 07:20:58.304832,starlink
STARLINK-3459,51757,1 51757U 22016AV  25344.30351288 -.00000752  00000+0 -29129-4 0  9996,2 51757  53.2192 350.4006 0001939  88.6240 271.4975 15.08836962210216,2025-12-10 07:17:03.512832,starlink
STARLINK-3458,51758,1 51758U 22016AW  25344.29517970  .00000932  00000+0  76601-4 0  9992,2 51758  53.2194 350.3802 0001288  91.5954 268.5185 15.08844673211358,2025-12-10 07:05:03.526080,starlink
STARLINK-3456,51759,1 51759U 22016AX  25344.29886775  .00001531  00000+0  11426-3 0  9994,2 51759  53.2184 350.4121 0001680  82.9072 277.2111 15.08836101210211,2025-12-10 07:10:22.173600,starlink
STARLINK-3622,51768,1 51768U 22017A   25344.26299388  .00001128  00000+0  88954-4 0  9993,2 51768  53.2181  20.5719 0001309  93.4103 266.7039 15.08835220210545,2025-12-10 06:18:42.671232,starlink
STARLINK-3621,51769,1 51769U 22017B   25344.32187334 -.00005845  00000+0 -34916-3 0  9998,2 51769  53.2184  20.3080 0002046  83.9386 276.1839 15.08864807209111,2025-12-10 07:43:29.856576,starlink
STARLINK-3612,51770,1 51770U 22017C   25344.25931249  .00000561  00000+0  53312-4 0  9994,2 51770  53.2183  20.5880 0001373  92.8140 267.3009 15.08835075209117,2025-12-10 06:13:24.599136,starlink
